Round,Avg_Loss,Avg_Reward,Avg_Q_Value,Epsilon,Duration,Total_Steps
36,0.1427399585954845,-0.9416015930473804,-9.24882972240448,0.1,0.06000041961669922,471
37,0.10650188730735528,-0.8491776177757665,-9.168930053710938,0.1,0.1530001163482666,490
38,0.10572156080832848,-0.8697916704874772,-9.376560602432642,0.1,0.32700181007385254,529
39,0.12291920107478897,-0.8376302036146323,-9.680594603220621,0.1,0.3170015811920166,553
40,0.10247193501582222,-0.8963541596654861,-9.598109654017858,0.1,0.6249985694885254,616
41,0.07985840873284773,-0.7419034188443964,-9.69023340398615,0.1,0.07699942588806152,627
42,0.09228660464286804,-0.9550000190734863,-9.828318214416504,0.1,0.03600263595581055,632
43,0.09121706783771515,-0.8996874749660492,-9.78793125152588,0.1,0.03799891471862793,637
44,0.0902956487102942,-0.8667613593014803,-9.914098306135697,0.1,0.07999873161315918,648
45,0.10363280586898327,-0.8531250059604645,-9.920980453491211,0.1,0.0559992790222168,656
46,0.09996232604263006,-0.7973958331125753,-9.952917116659659,0.1,0.4140005111694336,710
47,0.07971902936697006,-0.7967013915379842,-9.787652651468912,0.1,0.06200098991394043,719
48,0.09349968933472128,-0.8353219872171228,-9.9792712096012,0.1,0.47500061988830566,785
49,0.08419941738247871,-0.8247395952542623,-10.018206596374512,0.1,0.04099893569946289,791
50,0.07741669951765626,-0.7906250015453056,-9.950806688379359,0.1,0.20300078392028809,818
51,0.06256728246808052,-0.6153124868869781,-9.968935585021972,0.1,0.03999948501586914,823
52,0.07274579366340357,-0.7331801407477435,-9.974738233229694,0.1,0.1210019588470459,840
53,0.08765706632818494,-0.7910714362348829,-9.974446432931083,0.1,0.04999828338623047,847
54,0.0936884949915111,-0.7558593563735485,-10.014370918273926,0.1,0.05399966239929199,855
55,0.06910501047968864,-0.8076822869479656,-9.896639227867126,0.1,0.182999849319458,879
56,0.06440989561378956,-0.7892187476158142,-9.76604118347168,0.1,0.06799983978271484,889
57,0.049919063597917555,-0.8975000023841858,-9.769970321655274,0.1,0.03900003433227539,894
58,0.059676796197891235,-0.7606249809265136,-9.761736106872558,0.1,0.03300046920776367,899
59,0.06374996472150088,-0.7787500143051147,-9.753500699996948,0.1,0.1419999599456787,919
60,0.05716009512543678,-0.8712500095367431,-9.740355110168457,0.1,0.03999972343444824,924
61,0.07640843909411203,-0.9524553418159485,-9.695704460144043,0.1,0.15999984741210938,945
62,0.058856035507208596,-0.8023226357795097,-9.627630491514463,0.1,0.2839999198913574,982
63,0.06243529254249457,-0.8035290965746189,-9.78807623633023,0.1,0.4350008964538574,1040
64,0.06430470508833726,-0.6445312549670538,-9.893328666687012,0.1,0.04499959945678711,1046
65,0.0763825633459621,-0.899999996026357,-9.81862301296658,0.1,0.062000274658203125,1055
66,0.061505396935072815,-0.8012783852490512,-9.778934305364436,0.1,0.0819997787475586,1066
67,0.06636827811598778,-0.7595702968537807,-9.831417441368103,0.1,0.06400012969970703,1074
68,0.06725478265434504,-0.6974609531462193,-9.813177108764648,0.1,0.05800032615661621,1082
69,0.08434562981128693,-0.8684375166893006,-9.74805145263672,0.1,0.03799724578857422,1087
70,0.05334804177676376,-0.7347039470547124,-9.789440355802837,0.1,0.13200020790100098,1106
71,0.060754144191741945,-0.9540624737739563,-9.77557544708252,0.1,0.04000377655029297,1111
72,0.061665789120727114,-0.8118055462837219,-9.787937694125706,0.1,0.06299853324890137,1120
73,0.07234238664950093,-0.7864919400984242,-9.819375007383284,0.1,0.2239978313446045,1151
74,0.058590242131189865,-0.7633522843772714,-9.743225661191074,0.1,0.1620025634765625,1173
75,0.05778462646736039,-0.8222222228844961,-9.58822684817844,0.1,0.1269998550415039,1191
76,0.040559861436486246,-0.7320312559604645,-9.704426860809326,0.1,0.06999731063842773,1201
77,0.05392084756981483,-0.8174917054387321,-9.705367214911806,0.1,0.9320001602172852,1314
78,0.04805116047677786,-0.7464673752370088,-9.69246545045272,0.1,0.1640000343322754,1337
79,0.04998169249544541,-0.7660156240065893,-9.657290856043497,0.1,0.08800244331359863,1349
