Round,Avg_Loss,Avg_Reward,Avg_Q_Value,Epsilon,Duration,Total_Steps
127,0.04465381481817791,-0.7948660573789051,-9.135504961013794,0.1,0.11299991607666016,2079
128,0.05367799326777458,-0.7824999809265136,-9.215108299255371,0.1,0.021997690200805664,2084
129,0.03958966086308161,-0.8157985806465149,-9.186752425299751,0.1,0.03999972343444824,2093
130,0.039363686181604865,-0.6784375071525574,-9.166834831237793,0.1,0.02400064468383789,2098
131,0.041513505176855967,-0.6433894198674422,-9.175831501300518,0.1,0.05399966239929199,2111
132,0.033266768282787365,-0.7305397635156458,-9.266218879006125,0.1,0.045001983642578125,2122
133,0.03719181567430496,-0.7990624785423279,-9.147355461120606,0.1,0.022998332977294922,2127
134,0.03683846816420555,-0.8656249642372131,-9.207294055393763,0.1,0.029999971389770508,2134
135,0.04365499545302656,-0.8880208167764876,-9.254646354251438,0.1,0.07299947738647461,2152
136,0.037963135400786996,-0.9675781056284904,-9.207952380180359,0.1,0.03499960899353027,2160
137,0.04716416972223669,-0.8329101260751486,-9.258725345134735,0.1,0.06500053405761719,2176
138,0.030862064473330973,-0.7945312350988388,-9.17957592010498,0.1,0.040000200271606445,2186
139,0.026367787271738052,-0.6651041507720947,-9.184790770212809,0.1,0.025999069213867188,2192
140,0.0685224674642086,-1.0862499833106996,-9.163609886169434,0.1,0.021000146865844727,2197
141,0.06249679190417131,-0.7744791706403097,-9.189116954803467,0.1,0.02900218963623047,2203
142,0.03572638125883208,-0.8635416610373391,-9.28954792022705,0.1,0.03499555587768555,2212
143,0.027957165241241456,-0.7243749737739563,-9.284783554077148,0.1,0.023000478744506836,2217
144,0.049044680781662464,-0.9175347354676988,-9.291737662421333,0.1,0.03699922561645508,2226
145,0.05669981088223202,-0.9064731917210987,-9.326103244509016,0.1,0.10400176048278809,2254
146,0.03768680989742279,-0.8261363506317139,-9.248633818192916,0.1,0.048999786376953125,2265
147,0.04255605563521385,-0.8893749594688416,-9.18949089050293,0.1,0.027001142501831055,2270
148,0.04213309088455779,-0.9305803350039891,-9.268001556396484,0.1,0.029999971389770508,2277
149,0.05887204222381115,-0.7318750023841858,-9.315417861938476,0.1,0.023000001907348633,2282
150,0.035108648939058185,-0.7667968533933163,-9.223697423934937,0.1,0.03399825096130371,2290
151,0.049729532872637115,-0.9460937480131785,-9.2753799756368,0.1,0.027001142501831055,2296
152,0.034482431248761714,-0.8056640513241291,-9.22526490688324,0.1,0.03299999237060547,2304
153,0.029819882474839687,-0.8700000226497651,-9.18071689605713,0.1,0.022001028060913086,2309
154,0.03168952986598015,-0.6887499868869782,-9.16884765625,0.1,0.023999691009521484,2314
155,0.051294914446771145,-0.8419921733438969,-9.189883470535278,0.1,0.034998416900634766,2322
156,0.03932054864708334,-0.7422851473093033,-9.248537302017212,0.1,0.06199979782104492,2338
157,0.0426304180175066,-0.636562505364418,-9.290323829650879,0.1,0.020998477935791016,2343
158,0.03708117897622287,-0.8085937102635702,-9.22917095820109,0.1,0.04999852180480957,2355
159,0.03531552545194115,-0.7890624872275761,-9.258437156677246,0.1,0.057999610900878906,2369
160,0.037092489376664164,-0.748437476158142,-9.240395545959473,0.1,0.019999980926513672,2374
161,0.0469735504261085,-0.9424107074737549,-9.294266155787877,0.1,0.030000925064086914,2381
162,0.050498542562127116,-0.8,-9.208311748504638,0.1,0.04200172424316406,2391
163,0.06311937198042869,-1.1393749713897705,-9.13298683166504,0.1,0.02299952507019043,2396
164,0.05586647024999062,-0.7680989454189936,-9.027217944463095,0.1,0.09999990463256836,2420
165,0.04967657756060362,-0.8740234635770321,-8.895164728164673,0.1,0.03299903869628906,2428
166,0.04109340640051024,-0.8616071130548205,-9.040082114083427,0.1,0.03399848937988281,2435
167,0.042806426435709,-0.8831250190734863,-9.03989906311035,0.1,0.025002002716064453,2440
168,0.036574780195951465,-1.0003125190734863,-9.051907730102538,0.1,0.021999120712280273,2445
169,0.033364783900861554,-0.6100961565971375,-9.093171193049503,0.1,0.04900193214416504,2458
170,0.03965635783970356,-0.6649999618530273,-9.024785614013672,0.1,0.02199721336364746,2463
171,0.04301416780799627,-0.7696874856948852,-9.012674522399902,0.1,0.02500295639038086,2468
172,0.02679833061993122,-0.6634374678134918,-9.029995536804199,0.1,0.023997783660888672,2473
173,0.041012540817260745,-0.8512624826431274,-8.997617729187011,0.1,0.555999755859375,2598
174,0.02879856638610363,-0.6796874880790711,-8.834522438049316,0.1,0.022998809814453125,2603
175,0.032542730681598186,-0.8453124840648807,-9.006638877245845,0.1,0.2220008373260498,2652
176,0.030237857500712076,-0.6877083281675974,-9.10846659342448,0.1,0.06400179862976074,2667
177,0.02857038299911297,-0.7118990306670849,-9.119682752169096,0.1,0.06599903106689453,2680
178,0.03948900252580643,-0.8015625178813934,-9.064890098571777,0.1,0.02199840545654297,2685
179,0.044714572180698554,-0.8154344464220652,-9.133584441208258,0.1,0.16499900817871094,2726
180,0.061206696182489397,-0.9528125166893006,-9.155423545837403,0.1,0.024002790451049805,2731
181,0.049572228267788884,-0.7403124928474426,-9.15674877166748,0.1,0.02699875831604004,2736
182,0.043691933465500675,-0.9283853967984518,-9.162449518839518,0.1,0.03299832344055176,2742
183,0.036807082360610366,-0.7533202990889549,-9.173188209533691,0.1,0.03800201416015625,2750
184,0.037520937621593475,-1.0377603967984517,-9.147102991739908,0.1,0.028999805450439453,2756
185,0.034196445427369326,-0.8211913928389549,-9.165344893932343,0.1,0.07299947738647461,2772
186,0.040204237680882215,-0.8055803424545697,-9.085338115692139,0.1,0.06399774551391602,2786
187,0.039779946740184514,-0.868348205941064,-9.11084145137242,0.1,0.17800211906433105,2821
188,0.042737090960145,-0.6884374976158142,-9.182295608520509,0.1,0.028000354766845703,2826
189,0.026365954801440238,-0.7349999904632568,-9.179807472229005,0.1,0.0279998779296875,2831
190,0.04388587772846222,-0.8309375047683716,-9.262256813049316,0.1,0.026999950408935547,2836
191,0.04847714826464653,-0.9728124916553498,-9.199220848083495,0.1,0.03899836540222168,2846
192,0.03510371861713273,-0.8890624982970101,-9.144677570887975,0.1,0.03000164031982422,2853
193,0.03754212191259419,-0.853229159116745,-9.117909572742603,0.1,0.5639994144439697,2988
194,0.03219203054904938,-0.884374988079071,-9.023931121826172,0.1,0.02200174331665039,2993
195,0.027229665579008206,-0.8577008694410324,-9.095281669071742,0.1,0.06399798393249512,3007
196,0.022972823679447175,-0.5981249809265137,-9.05942440032959,0.1,0.021999597549438477,3012
197,0.02257714103907347,-0.7428125143051147,-9.052667236328125,0.1,0.02300262451171875,3017
198,0.03401540129919324,-0.7881030482158327,-9.034865563375908,0.1,0.2629976272583008,3074
199,0.02818363983757221,-0.7181490132441888,-9.137524604797363,0.1,0.0670020580291748,3087
200,0.03331625126302242,-1.0068749785423279,-9.118096923828125,0.1,0.027997732162475586,3092
201,0.020487929694354534,-0.7412499964237214,-9.171195983886719,0.1,0.02200007438659668,3097
202,0.03977325016802007,-0.8236742191242449,-9.147868532122988,0.1,0.13300013542175293,3130
203,0.040229479968547824,-0.6731249868869782,-9.199942207336425,0.1,0.023002147674560547,3135
204,0.054840348893776536,-1.0078124552965164,-9.232386112213135,0.1,0.03699970245361328,3143
205,0.03460430217507694,-0.8781249821186066,-9.067710365567889,0.1,0.1139988899230957,3171
206,0.02529693441465497,-0.6816405951976776,-9.055132508277893,0.1,0.03899955749511719,3179
207,0.05026014000177383,-0.8906249880790711,-9.036489868164063,0.1,0.025999069213867188,3184
208,0.054289516806602475,-0.8553124904632569,-9.119719886779786,0.1,0.025002002716064453,3189
209,0.034606131725013256,-0.7938057907990047,-9.042268650872368,0.1,0.11299800872802734,3217
210,0.03545940087105219,-0.8049278694849747,-8.964941024780273,0.1,0.05899977684020996,3230
211,0.030838336609303952,-0.8012500047683716,-8.950907325744629,0.1,0.023001432418823242,3235
212,0.02719282835502835,-0.8457720455001382,-8.938802943510169,0.1,0.06699991226196289,3252
213,0.027993608498945832,-0.7521484531462193,-9.086859345436096,0.1,0.034002065658569336,3260
214,0.03365592906872431,-0.7734374950329462,-9.044634342193604,0.1,0.02899789810180664,3266
215,0.0323179371246114,-0.8458079186881461,-9.02901554107666,0.1,0.24100017547607422,3307
216,0.04190062619745731,-0.8615625143051148,-9.016631507873536,0.1,0.03399968147277832,3312
217,0.034501258661416734,-0.8247466240380261,-9.138587036648312,0.1,0.33300042152404785,3386
218,0.0416868329513818,-0.8510937243700027,-9.134986209869385,0.1,0.08699989318847656,3406
219,0.036748277166715033,-0.7627403483941004,-9.149963819063627,0.1,0.05299949645996094,3419
220,0.044030067324638364,-0.7487499952316284,-9.181870460510254,0.1,0.02500128746032715,3424
221,0.04648914945904504,-0.7664062390950593,-9.241380041295832,0.1,0.18799877166748047,3468
222,0.05757075734436512,-0.7917968928813934,-9.219399690628052,0.1,0.03399991989135742,3476
223,0.057169752505918346,-0.7914062564571699,-9.19020144144694,0.1,0.04900050163269043,3488
224,0.04106447060725519,-0.8645089268684387,-9.211817945752825,0.1,0.05500006675720215,3502
225,0.04268069903331774,-0.7505786871468579,-9.147885781747323,0.1,0.11600160598754883,3529
226,0.06179918064490745,-0.8688322148824993,-8.993907225759406,0.1,0.08699703216552734,3548
227,0.0492923691868782,-0.7574999988079071,-8.89377326965332,0.1,0.02499985694885254,3553
228,0.05054559915636977,-0.7360676849881808,-8.794053236643473,0.1,0.05300021171569824,3565
229,0.06187194064259529,-0.7853124856948852,-8.639435958862304,0.1,0.02400064468383789,3570
230,0.03614002442918718,-0.751953125,-8.661325216293335,0.1,0.03500056266784668,3578
231,0.0497671220308313,-0.764783652069477,-8.62775756762578,0.1,0.21599864959716797,3630
232,0.037863877757141985,-0.727734349668026,-8.780130704243978,0.1,0.056002140045166016,3642
233,0.03603744455095795,-0.8349247536173573,-8.876497975102177,0.1,0.21899843215942383,3696
234,0.036589668918374584,-0.7462211786009741,-8.956649435327408,0.1,0.6049995422363281,3837
235,0.03546228116407754,-0.758358121627853,-8.84065340435694,0.1,0.2650012969970703,3900
236,0.02907561779850059,-0.786979142162535,-8.82399516635471,0.1,0.046000003814697266,3909
237,0.022322873398661614,-0.9206250190734864,-8.842210388183593,0.1,0.022999286651611328,3914
238,0.0359289954106013,-0.7934374670187633,-8.842867596944172,0.1,0.06700015068054199,3929
239,0.039692627576490246,-0.6903645619750023,-8.9876499970754,0.1,0.05399942398071289,3941
240,0.04476847909390926,-0.7431250095367432,-8.901015090942384,0.1,0.02400040626525879,3946
241,0.04499013426111025,-0.794485281495487,-8.869104385375977,0.1,0.08299946784973145,3963
242,0.03297303817593134,-0.8574519065710214,-8.954880054180439,0.1,0.05499911308288574,3976
243,0.02551368231485997,-0.6612723192998341,-8.983729566846575,0.1,0.10000181198120117,3990
244,0.04164602272212505,-0.7771874904632569,-9.048551750183105,0.1,0.026999950408935547,3995
245,0.034448308404535055,-0.7168870247327365,-9.061763763427734,0.1,0.1119990348815918,4021
246,0.05578015285233657,-0.7285416632890701,-8.79710594813029,0.1,0.1530003547668457,4051
247,0.05125070852227509,-0.7783203050494194,-8.6643648147583,0.1,0.03600120544433594,4059
248,0.047221421574552856,-0.7398437311251959,-8.506157398223877,0.1,0.0299990177154541,4065
249,0.04419118360700933,-0.8487926017154347,-8.560063708912242,0.1,0.0970008373260498,4087
250,0.04670867466312997,-0.794393374639399,-8.460741828469668,0.1,0.07599854469299316,4104
251,0.04094475484453142,-0.769628893584013,-8.495204031467438,0.1,0.069000244140625,4120
252,0.04512766636908054,-0.9512499690055847,-8.551029586791993,0.1,0.021999359130859375,4125
253,0.041306600639862676,-0.716350430888789,-8.576412200927734,0.1,0.13400053977966309,4153
254,0.051180463284254074,-0.5900390483438969,-8.584169149398804,0.1,0.03999972343444824,4161
255,0.05284312975249792,-0.7497944000520205,-8.583828850796348,0.1,0.1750011444091797,4199
256,0.05130094615742564,-0.8359374776482582,-8.509998083114624,0.1,0.0449976921081543,4207
257,0.05325626071010317,-0.8362499833106994,-8.535601125444686,0.1,0.14400100708007812,4242
258,0.05265558157116175,-0.6056250274181366,-8.525128173828126,0.1,0.022999286651611328,4247
259,0.06699159625917674,-0.8304999846220017,-8.382595357894898,0.1,0.4400041103363037,4347
260,0.050779748087128006,-0.7955356921468463,-8.376452627636137,0.1,0.09699892997741699,4368
261,0.08384241621409144,-0.7441964238882065,-8.296791744232177,0.1,0.1439969539642334,4403
262,0.12105728756813776,-0.7537202309994471,-7.994195120675223,0.1,0.09600114822387695,4424
263,0.08189417673822712,-0.7109374842223,-7.971076909233542,0.1,0.22499990463256836,4475
264,0.04929287872481637,-0.7451981727669879,-8.290523784916575,0.1,0.17400097846984863,4516
265,0.05193612267894129,-0.7211189370962882,-8.346093270086474,0.1,0.13700103759765625,4547
266,0.0706234835088253,-0.8291666309038798,-8.212044715881348,0.1,0.02400040626525879,4553
267,0.12751990849278985,-0.7029122970803245,-7.472376399015257,0.1,0.8810005187988281,4744
268,0.07582559554900666,-0.7268444471117249,-7.763168897843899,0.1,0.5870003700256348,4877
269,0.06696525824937358,-0.7222248131214682,-7.782264175699718,0.1,0.29399871826171875,4944
270,0.07452729586115543,-0.7144281794416144,-7.811224308419735,0.1,0.1960008144378662,4991
271,0.05593839448622682,-0.6684303933923895,-7.842294042760676,0.1,0.18899822235107422,5035
272,0.0678945102263242,-0.6076171789318323,-7.865095436573029,0.1,0.03600049018859863,5043
273,0.07089247578836005,-0.7362771656202234,-7.821692756984545,0.1,0.09399962425231934,5066
274,0.09053552389092795,-0.6976944885470651,-7.531182976035805,0.1,1.19100022315979,5352
275,0.058576771936548706,-0.7078480070287531,-7.707145923917944,0.1,0.45099949836730957,5440
276,0.0614714495039412,-0.6483482058559146,-7.817767470223563,0.1,0.3210005760192871,5510
277,0.07840535994018277,-0.7202116895106531,-7.688852340944352,0.1,0.13100075721740723,5541
278,0.08429092243313789,-0.6192708194255829,-7.687263520558675,0.1,0.06500029563903809,5556
279,0.08557726559229195,-0.7041015699505806,-7.642992079257965,0.1,0.03599858283996582,5564
280,0.0763644939288497,-0.6404721453461958,-7.52056826715884,0.1,0.3880016803741455,5656
281,0.06203214134828946,-0.674581177609483,-7.535461317632616,0.1,0.42099833488464355,5753
282,0.061637560178230445,-0.6465510602404432,-7.871238033945968,0.1,0.3600032329559326,5835
283,0.081862153875972,-0.6696644558609905,-7.441288106452485,0.1,0.9539973735809326,6052
284,0.05427519873612457,-0.6302372636618437,-7.609023111837882,0.1,0.2550029754638672,6106
285,0.06707955697744057,-0.6017241416306331,-7.711830484456029,0.1,0.26700687408447266,6164
286,0.05023995137983753,-0.5896673423628653,-7.7126724643092,0.1,0.261002779006958,6226
287,0.056158378935204104,-0.6505608942646247,-7.826875154788677,0.1,0.33499741554260254,6304
288,0.0708138829042368,-0.6428308765239575,-7.842057690900915,0.1,0.30100250244140625,6372
289,0.052298117482748166,-0.6251652577462105,-7.89023972933109,0.1,0.8769981861114502,6580
290,0.06707845282072973,-0.5853693173690275,-7.580613121841893,0.1,0.4250011444091797,6679
291,0.06054798554475993,-0.6146190052163111,-7.768782373977034,0.1,0.36299920082092285,6752
292,0.057601194387090576,-0.6148518087323179,-8.076708169327569,0.1,0.43799877166748047,6849
293,0.055691857514031926,-0.6081384873861889,-7.959846904809527,0.1,0.6130023002624512,6988
294,0.08707324638962746,-0.5371875166893005,-7.854171276092529,0.1,0.024999141693115234,6993
295,0.0737971601386865,-0.494531253973643,-7.820473353068034,0.1,0.030003070831298828,6999
296,0.06909899734514388,-0.5714104743422689,-7.780443313959482,0.1,0.32199740409851074,7073
297,0.05660962837282568,-0.5776367178186774,-7.758057743310928,0.1,0.13500046730041504,7105
298,0.0557169872853491,-0.5956597063276503,-7.684583134121365,0.1,0.04199934005737305,7114
299,0.06283222646875815,-0.5588879900706278,-7.5777452084925265,0.1,0.31800031661987305,7191
300,0.05493822993178453,-0.4686383775302342,-7.548744269779751,0.1,0.05499982833862305,7205
301,0.05266919971772415,-0.6016314356204342,-7.6270897318335145,0.1,0.27299928665161133,7273
302,0.04403660597993021,-0.600199466690104,-7.802511894956548,0.1,0.20799994468688965,7320
303,0.06465318991988897,-0.5762125049829483,-7.723146957397461,0.1,0.582998514175415,7445
