Round,Avg_Loss,Avg_Reward,Avg_Q_Value,Epsilon,Duration,Total_Steps
303,15958.757222768423,-0.5250422277966061,726.8276202227619,0.1,0.2370002269744873,18046
304,4758.026433308919,-0.3964843899011612,767.8257954915365,0.1,0.08500170707702637,18058
305,5699.190630231585,-0.4734375136239188,803.1721452985491,0.1,0.046998023986816406,18065
306,4091.002427842882,-0.41328125364250606,764.5951741536459,0.1,0.11700248718261719,18083
307,4412.275854146706,-0.45965507823341295,826.7844923487249,0.1,0.6339993476867676,18189
308,9241.508654417104,-0.4536824808947405,892.2060534606627,0.1,1.1619985103607178,18388
309,6360.287790449839,-0.4761904776096344,830.7739441886781,0.1,0.3760039806365967,18451
310,10813.109322684151,-0.44809737021014806,975.4339479199883,0.1,0.869997501373291,18598
311,8975.245764874397,-0.4382313883050959,1012.2284052422706,0.1,0.5529985427856445,18692
312,4003.609338933771,-0.4124289778145877,1099.5314136851919,0.1,0.127000093460083,18714
313,4165.868631998698,-0.4498697991172473,1073.6878407796223,0.1,0.07300043106079102,18726
314,7802.211121241252,-0.44225260460128385,1022.384838104248,0.1,0.28999996185302734,18774
